src_id,dst_id,weight,shared_nonlisted_target_cnt,shared_nonlisted_target_amt_sum
103,108,1.0,1,0.0
103,111,1.0,1,0.0
103,113,1.0,1,0.0
103,130,1.0,1,0.0
103,166,1.0,1,0.0
103,177,1.0,1,0.0
103,219,1.0,1,0.0
103,221,1.0,1,0.0
103,224,1.0,1,0.0
103,261,1.0,1,0.0
103,279,1.0,1,0.0
103,300,1.0,1,0.0
103,315,1.0,1,0.0
103,351,1.0,1,0.0
103,353,1.0,1,0.0
103,360,1.0,1,0.0
103,374,1.0,1,0.0
103,377,1.0,1,0.0
103,423,1.0,1,0.0
103,427,1.0,1,0.0
103,485,1.0,1,0.0
103,497,1.0,1,0.0
103,809,1.0,1,0.0
103,885,1.0,1,0.0
103,924,1.0,1,0.0
103,932,1.0,1,0.0
103,973,1.0,1,0.0
103,1028,1.0,1,0.0
103,1044,1.0,1,0.0
103,1063,1.0,1,0.0
103,1120,1.0,1,0.0
103,1244,1.0,1,0.0
103,2215,1.0,1,0.0
103,2228,1.0,1,0.0
103,2248,1.0,1,0.0
103,2273,1.0,1,0.0
103,2278,1.0,1,0.0
103,2425,1.0,1,0.0
103,2493,1.0,1,0.0
103,2729,1.0,1,0.0
103,2737,1.0,1,0.0
103,2836,1.0,1,0.0
108,103,1.0,1,0.0
108,111,1.0,1,0.0
108,113,1.0,1,0.0
108,130,1.0,1,0.0
108,166,1.0,1,0.0
108,177,1.0,1,0.0
108,219,1.0,1,0.0
108,221,1.0,1,0.0
108,224,1.0,1,0.0
108,261,1.0,1,0.0
108,279,1.0,1,0.0
108,300,1.0,1,0.0
108,315,1.0,1,0.0
108,351,1.0,1,0.0
108,353,1.0,1,0.0
108,360,1.0,1,0.0
108,374,1.0,1,0.0
108,377,1.0,1,0.0
108,423,1.0,1,0.0
108,427,1.0,1,0.0
108,485,1.0,1,0.0
108,497,1.0,1,0.0
108,809,1.0,1,0.0
108,885,1.0,1,0.0
108,924,1.0,1,0.0
108,932,1.0,1,0.0
108,973,1.0,1,0.0
108,1028,1.0,1,0.0
108,1044,1.0,1,0.0
108,1063,1.0,1,0.0
108,1120,1.0,1,0.0
108,1244,1.0,1,0.0
108,2215,1.0,1,0.0
108,2228,1.0,1,0.0
108,2248,1.0,1,0.0
108,2273,1.0,1,0.0
108,2278,1.0,1,0.0
108,2425,1.0,1,0.0
108,2493,1.0,1,0.0
108,2729,1.0,1,0.0
108,2737,1.0,1,0.0
108,2836,1.0,1,0.0
111,103,1.0,1,0.0
111,108,1.0,1,0.0
111,113,1.0,1,0.0
111,130,1.0,1,0.0
111,166,1.0,1,0.0
111,177,1.0,1,0.0
111,219,1.0,1,0.0
111,221,1.0,1,0.0
111,224,1.0,1,0.0
111,261,1.0,1,0.0
111,279,1.0,1,0.0
111,300,1.0,1,0.0
111,315,1.0,1,0.0
111,351,1.0,1,0.0
111,353,1.0,1,0.0
111,360,1.0,1,0.0
111,374,1.0,1,0.0
111,377,1.0,1,0.0
111,423,1.0,1,0.0
111,427,1.0,1,0.0
111,485,1.0,1,0.0
111,497,1.0,1,0.0
111,809,1.0,1,0.0
111,885,1.0,1,0.0
111,924,1.0,1,0.0
111,932,1.0,1,0.0
111,973,1.0,1,0.0
111,1028,1.0,1,0.0
111,1044,1.0,1,0.0
111,1063,1.0,1,0.0
111,1120,1.0,1,0.0
111,1244,1.0,1,0.0
111,2215,1.0,1,0.0
111,2228,1.0,1,0.0
111,2248,1.0,1,0.0
111,2273,1.0,1,0.0
111,2278,1.0,1,0.0
111,2425,1.0,1,0.0
111,2493,1.0,1,0.0
111,2729,1.0,1,0.0
111,2737,1.0,1,0.0
111,2836,1.0,1,0.0
113,103,1.0,1,0.0
113,108,1.0,1,0.0
113,111,1.0,1,0.0
113,130,1.0,1,0.0
113,166,1.0,1,0.0
113,177,1.0,1,0.0
113,219,1.0,1,0.0
113,221,1.0,1,0.0
113,224,1.0,1,0.0
113,261,1.0,1,0.0
113,279,1.0,1,0.0
