src_id,dst_id,weight,shared_nonlisted_target_cnt,shared_nonlisted_target_amt_sum
93,2283,1.0,1,0.0
96,153,1.0,1,0.0
96,187,1.0,1,0.0
96,190,1.0,1,0.0
96,298,1.0,1,0.0
96,300,1.0,1,0.0
96,361,1.0,1,0.0
96,2175,1.0,1,0.0
96,2193,1.0,1,0.0
96,2222,2.0,2,0.0
96,2248,1.0,1,0.0
96,2260,1.0,1,0.0
96,2278,1.0,1,0.0
96,2288,1.0,1,0.0
96,2338,1.0,1,0.0
96,2541,1.0,1,0.0
96,2604,1.0,1,0.0
96,2644,1.0,1,0.0
96,2774,1.0,1,0.0
102,1037,1.0,1,0.0
108,361,7.362645270417825,1,1575.0
111,224,1.0,1,0.0
111,288,1.0,1,0.0
111,334,1.0,1,0.0
111,353,1.0,1,0.0
111,405,1.0,1,0.0
111,547,1.0,1,0.0
111,579,1.0,1,0.0
111,693,1.0,1,0.0
111,739,1.0,1,0.0
111,789,1.0,1,0.0
111,830,1.0,1,0.0
111,991,1.0,1,0.0
111,1015,1.0,1,0.0
111,1092,1.0,1,0.0
111,1120,1.0,1,0.0
111,1161,1.0,1,0.0
111,1168,1.0,1,0.0
111,1171,1.0,1,0.0
111,1244,1.0,1,0.0
111,2212,1.0,1,0.0
111,2266,1.0,1,0.0
111,2286,1.0,1,0.0
111,2294,1.0,1,0.0
111,2326,1.0,1,0.0
111,2378,1.0,1,0.0
111,2396,1.0,1,0.0
111,2553,1.0,1,0.0
111,2574,1.0,1,0.0
111,2610,1.0,1,0.0
111,2774,1.0,1,0.0
111,2814,1.0,1,0.0
111,2836,1.0,1,0.0
111,3242,1.0,1,0.0
151,193,6.90875477931522,1,1000.0
151,232,9.210440366976517,1,10000.0
151,295,6.90875477931522,1,1000.0
151,350,6.90875477931522,1,1000.0
151,385,6.90875477931522,1,1000.0
151,828,1.0,1,0.0
151,1389,6.90875477931522,1,1000.0
151,1418,6.90875477931522,1,1000.0
153,96,1.0,1,0.0
153,190,1.0,1,0.0
153,220,1.0,1,0.0
153,251,1.0,1,0.0
153,288,1.0,1,0.0
153,294,1.0,1,0.0
153,296,1.0,1,0.0
153,298,1.0,1,0.0
153,300,1.0,1,0.0
153,318,1.0,1,0.0
153,321,1.0,1,0.0
153,323,1.0,1,0.0
153,361,1.0,1,0.0
153,399,1.0,1,0.0
153,436,1.0,1,0.0
153,701,1.0,1,0.0
153,818,1.0,1,0.0
153,830,1.0,1,0.0
153,979,1.0,1,0.0
153,1040,1.0,1,0.0
153,1060,1.0,1,0.0
153,1069,1.0,1,0.0
153,1268,1.0,1,0.0
153,1349,1.0,1,0.0
153,1350,1.0,1,0.0
153,1492,1.0,1,0.0
153,1599,1.0,1,0.0
153,2175,1.0,1,0.0
153,2193,1.0,1,0.0
153,2248,2.0,2,0.0
153,2260,1.0,1,0.0
153,2278,1.0,1,0.0
153,2288,1.0,1,0.0
153,2333,1.0,1,0.0
153,2338,1.0,1,0.0
153,2373,1.0,1,0.0
153,2541,1.0,1,0.0
153,2604,1.0,1,0.0
153,2625,1.0,1,0.0
153,2644,1.0,1,0.0
153,2774,1.0,1,0.0
153,2866,1.0,1,0.0
153,2897,1.0,1,0.0
153,3356,1.0,1,0.0
153,3498,1.0,1,0.0
158,179,2.0,2,0.0
158,596,2.0,2,0.0
158,606,2.0,2,0.0
175,544,8.77971129020447,1,6500.0
179,158,2.0,2,0.0
179,596,2.0,2,0.0
179,606,2.0,2,0.0
187,96,1.0,1,0.0
190,96,1.0,1,0.0
190,153,1.0,1,0.0
190,298,1.0,1,0.0
190,300,1.0,1,0.0
190,361,1.0,1,0.0
190,2175,1.0,1,0.0
190,2193,1.0,1,0.0
190,2248,1.0,1,0.0
190,2260,1.0,1,0.0
190,2278,1.0,1,0.0
190,2288,1.0,1,0.0
190,2338,1.0,1,0.0
190,2541,1.0,1,0.0
190,2604,1.0,1,0.0
190,2644,1.0,1,0.0
190,2774,1.0,1,0.0
193,151,6.90875477931522,1,1000.0
