Stkcd,year,Markettype,Nnindcd,Statco,Regcap,total_assets,total_liabilities,total_equity,revenue_total,revenue_main,cashflow_operating,asset_liability_ratio,guar_event_cnt,guar_amt_sum,guar_amt_mean,guar_listed_target_cnt,guar_nonlisted_target_cnt,guar_listed_target_ratio,rating_event_cnt,rating_agency_nunique,rating_longterm_nonnull_cnt,rating_latest_longterm,rating_latest_prospect,has_financial,has_rating,rating_norm,rating_score,prospect_code,label_rating_next_year,label_rating_score_next_year,label_downgrade_next_year
300355,2013,16,N77,A,1604242081.0,167594211.93,0.0,1077291557.23,747057860.92,747057860.92,301425893.85,0.0,3.0,200.0,200.0,0.0,3.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
600998,2013,1,F51,A,5042470234.0,1441661200.49,0.0,1543325149.75,7975022721.27,7975022721.27,11463851058.8,0.0,102.0,1356700.0,13300.980392156862,0.0,102.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601000,2013,1,G55,A,5925928614.0,590378018.1,0.0,31594726.32,4549915314.66,4549915314.66,2138730907.25,0.0,3.0,11634.0,11634.0,0.0,3.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601011,2013,1,C25,A,387000000.0,34070222.98,0.0,135587000.87,1891983558.54,1891983558.54,2150806722.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,负面,1,1,AA,18.0,-1.0,AA,18.0,0.0
601018,2013,1,G55,A,19454388399.0,1319765000.0,0.0,366980000.0,11395536000.0,11395536000.0,4093776000.0,0.0,6.0,154432.9,25738.816666666666,0.0,6.0,0.0,4.0,2.0,4.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA-,20.0,1.0
601038,2013,1,C35,A,1123645275.0,1084419476.44,0.0,1092856785.85,11023222052.83,10965436727.36,7473312920.17,0.0,16.0,84904.08,6064.577142857143,0.0,16.0,0.0,2.0,1.0,2.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601058,2013,1,C29,A,3288100259.0,1064623530.1,0.0,1150655480.73,8021863964.24,8021863964.24,4538081356.67,0.0,31.0,280500.0,23375.0,0.0,31.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601106,2013,1,C35,A,6538000000.0,3815917882.25,0.0,7335169292.48,6908784076.43,6908784076.43,5177653535.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AAA,负面,1,1,AAA,21.0,-1.0,AAA,21.0,0.0
601233,2013,1,C28,A,2400227363.0,351461095.97,0.0,53612961.58,22137874817.99,22137874817.99,10686196985.94,0.0,7.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,2.0,AA,,1,1,AA,18.0,,AA,18.0,0.0
601238,2013,1,C36,A,10197065900.0,10118233735.0,0.0,86619693.0,18824198521.0,18824198521.0,167189271.0,0.0,6.0,60000.0,15000.0,0.0,6.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601258,2013,1,F52,D,6675063402.0,6308367328.0,0.0,384462952.0,6157297842.0,6157297842.0,7805605401.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601288,2013,1,J66,A,324794117000.0,0.0,0.0,,460628000000.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601311,2013,1,C38,A,848395750.0,34079884.07,0.0,247465646.46,4619611191.9,4619611191.9,87358002.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601377,2013,1,J67,A,8635987294.0,5910627630.89,0.0,67114377.27,2477880195.93,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601518,2013,1,G54,A,1890553169.0,1116468377.75,0.0,0.0,785732811.03,785732811.03,664766243.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601555,2013,1,J67,A,4968702837.0,4890969782.74,0.0,4457657.98,1194397789.26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601558,2013,1,C34,D,4020400000.0,1678817738.84,0.0,8741761704.9,4034280334.49,4034280334.49,3602062737.85,0.0,2.0,50000.0,25000.0,0.0,2.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,BBB,12.0,1.0
601599,2013,1,C17,A,1160542453.0,269688840.93,0.0,337253489.8,1844192074.68,1844192074.68,2144024895.21,0.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,AA-,负面,1,1,AA-,17.0,-1.0,AA-,17.0,0.0
601608,2013,1,C35,A,4579553437.0,4554116286.97,0.0,800389175.94,5083111074.06,5083111074.06,3733271390.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601669,2013,1,E48,A,17226159334.0,4550265052.17,0.0,306419745.18,144837008532.45,144837008532.45,2758973069.1,0.0,78.0,4116146.0,52771.10256410256,0.0,78.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601688,2013,1,J67,A,9026863786.0,20536015036.51,0.0,18349891.55,6191223640.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601777,2013,1,C36,A,4521100071.0,602279856.56,0.0,1693108190.41,1973334006.65,1973334006.65,919245498.97,0.0,8.0,332000.0,41500.0,0.0,8.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601800,2013,1,E48,A,16274494225.0,25226924114.0,0.0,2994599109.0,332486765232.0,332486765232.0,8173224354.0,0.0,83.0,507404.0,14497.257142857145,0.0,83.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601877,2013,1,C38,A,1005000000.0,1404934134.16,0.0,1003743782.63,11956507239.13,11956507239.13,9447810330.05,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601880,2013,1,G55,A,23571767213.0,855774002.57,0.0,329065059.09,6981980217.92,6981980217.92,2685063006.37,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601886,2013,1,E50,A,1133002060.0,987656691.29,0.0,5426594130.38,11902047873.87,11902047873.87,7537430663.78,0.0,18.0,280500.0,16500.0,0.0,18.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601901,2013,1,J67,A,8232101395.0,8459598781.25,0.0,32290344.43,2705917234.54,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA+,,1,1,AA+,19.0,,AAA,21.0,0.0
601992,2013,1,C30,A,10677771134.0,1890829405.71,0.0,60332.04,44789759261.89,44789759261.89,734145715.68,0.0,4.0,625913.689277,312956.8446385,0.0,4.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
603077,2013,1,C26,A,8831250228.0,226215227.43,0.0,288074903.72,1602663964.97,1602663964.97,986013845.87,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
603399,2013,1,C32,A,512290649.0,142558908.32,0.0,222940774.31,2378506641.07,2378506641.07,2193908529.66,0.0,2.0,5000.0,5000.0,0.0,2.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002332,2014,4,C27,A,989204866.0,201794477.73,0.0,288834758.83,2470533019.31,2470533019.31,1586536528.89,0.0,39.0,73978.75,1999.425675675676,0.0,39.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002340,2014,4,C42,A,5103333507.0,74437037.07,0.0,344160.88,3908856340.92,3908856340.92,6622725.59,0.0,18.0,82060.0,7460.0,0.0,18.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002344,2014,4,L72,A,1282745046.0,471129170.14,0.0,123722641.79,1240447885.16,1240447885.16,565162557.03,0.0,3.0,380.0,190.0,0.0,3.0,0.0,4.0,1.0,4.0,AA,稳定,1,1,AA,18.0,0.0,AA+,19.0,0.0
002375,2014,4,E50,A,635437500.0,1599095645.75,0.0,6541279345.61,12917112313.93,12917112313.93,3873306102.61,0.0,21.0,89480.0,6391.428571428572,0.0,21.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002377,2014,4,K70,A,916325201.0,254090598.26,0.0,699187528.38,1947588950.21,1934212550.21,1201729460.36,0.0,9.0,13614.62,1512.7355555555555,0.0,9.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002385,2014,4,C13,A,4300078565.0,1418543197.2,0.0,836149409.04,18444915959.83,18444915959.83,909081363.26,0.0,59.0,44770.0,1210.0,0.0,59.0,0.0,2.0,2.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002386,2014,4,C26,A,1301647073.0,2029887789.11,0.0,155582773.1,9183984600.1,9183984600.1,2123443577.0,0.0,186.0,1619890.29,8756.16372972973,0.0,186.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002387,2014,4,C39,A,1396796043.0,47833192.62,0.0,1021109.93,583344130.3,583344130.3,131802225.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,负面,1,1,AA,18.0,-1.0,AA,18.0,0.0
002394,2014,4,C17,A,323700000.0,103140338.6,0.0,254473875.1,3391583066.75,3391583066.75,1869644042.25,0.0,36.0,25175.0,1048.9583333333333,0.0,36.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002400,2014,4,L72,A,1743337128.0,164837324.85,0.0,581535753.31,6337587606.06,6337587606.06,4359738337.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002418,2014,4,C34,A,1136400000.0,124754082.79,0.0,207554589.68,1864504844.55,1864504844.55,400902572.83,0.0,16.0,18500.0,3700.0,0.0,16.0,0.0,1.0,1.0,1.0,AA-,负面,1,1,AA-,17.0,-1.0,AA-,17.0,0.0
002420,2014,4,C29,N,411290000.0,233661933.12,0.0,662388314.46,3242645389.57,3242645389.57,1835696439.26,0.0,12.0,15713.81,2244.83,0.0,12.0,0.0,2.0,1.0,2.0,AA-,负面,1,1,AA-,17.0,-1.0,AA-,17.0,0.0
002422,2014,4,C27,A,1598053372.0,1601007337.0,0.0,1810579817.0,8023421289.0,8023421289.0,4533467710.0,0.0,1.0,903.15,903.15,0.0,1.0,0.0,1.0,1.0,1.0,AA+,待决,1,1,AA+,19.0,2.0,AA+,19.0,0.0
002429,2014,4,C39,A,1602055209.0,756941917.17,0.0,1046952102.63,7107625001.3,7107625001.3,6856669045.1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002430,2014,4,C35,A,978342375.0,133031441.12,0.0,1323251615.26,5933824004.67,5933824004.67,1691174491.59,0.0,168.0,258793.97,1578.012012195122,0.0,168.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002431,2014,4,E48,A,1802404765.0,600031539.43,0.0,1737438174.18,4600125972.56,4600125972.56,2874131314.88,0.0,6.0,14000.0,2333.333333333333,0.0,6.0,0.0,2.0,2.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA,18.0,0.0
002434,2014,4,C36,A,1312600000.0,578369088.75,0.0,203738003.37,1382032095.59,1382032095.59,960310623.33,0.0,5.0,10531.5,2106.3,0.0,5.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002445,2014,4,R86,N,2376607531.0,262420347.73,0.0,380621482.23,724344246.27,724344246.27,346093889.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,AA-,17.0,0.0
002449,2014,4,C39,A,430000000.0,893483819.73,0.0,303509420.4,1543030307.8,1543030307.8,786767330.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002450,2014,4,C29,D,3540900282.0,1271287732.57,0.0,251191.62,5208091770.62,5208091770.62,187776379.03,0.0,63.0,1389559.372,22412.24793548387,0.0,63.0,0.0,2.0,2.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002456,2014,4,C39,A,3357757000.0,632713132.07,0.0,1115943304.8,19482290171.73,19482290171.73,8678849932.68,0.0,51.0,369743.0,21749.58823529412,0.0,51.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002465,2014,4,C39,A,2481833948.0,477409746.76,0.0,931798461.28,2953828036.22,2953828036.22,990166692.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002471,2014,4,C38,A,136876000.0,494973924.61,0.0,1323257639.36,4865771353.09,4865771353.09,2122402963.22,0.0,56.0,104670.0,3171.818181818182,0.0,56.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002474,2014,4,I65,A,622200000.0,181606839.34,0.0,64335005.71,598305165.28,598305165.28,487901906.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002477,2014,4,A03,D,534000000.0,184919066.29,0.0,549333843.24,1761684746.8,1761684746.8,1166372028.26,0.0,2.0,3000.0,3000.0,0.0,2.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002479,2014,4,D44,A,737800000.0,342438012.64,0.0,204411959.0,3730068539.57,3730068539.57,915572785.89,0.0,6.0,8000.0,2000.0,0.0,6.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002480,2014,4,C34,A,560000000.0,640641350.88,0.0,835628092.86,1275090765.6,1275090765.6,725633199.31,0.0,11.0,39000.0,6500.0,0.0,11.0,0.0,1.0,1.0,1.0,AA-,负面,1,1,AA-,17.0,-1.0,AA-,17.0,0.0
002482,2014,4,E50,A,3750962363.0,2150501057.71,0.0,5901867030.75,8895096565.82,8895096565.82,5346460176.16,0.0,8.0,23400.0,7800.0,0.0,8.0,0.0,3.0,2.0,3.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002485,2014,4,N78,A,544000000.0,178676799.3,0.0,498243588.52,1029457160.44,1029457160.44,1081966480.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA-,17.0,1.0
002486,2014,4,C18,A,824283100.0,205097171.89,0.0,141741003.4,872609420.31,872609420.31,733853670.52,0.0,8.0,4100.0,820.0,0.0,8.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002490,2014,4,C35,A,797848400.0,603738557.5,0.0,852857480.28,2718418201.9,2718418201.9,2120256427.56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002493,2014,4,C28,A,9989442254.0,185231881.89,0.0,298484.96,1745951081.92,1745951081.92,1954715267.47,0.0,80.0,1244590.62,16376.192368421054,0.0,80.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002500,2014,4,J67,A,3589771547.0,6566298269.0,0.0,1234517513.0,1667091938.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002505,2014,4,F51,D,6374261088.0,1452645014.34,0.0,0.0,296399826.18,296399826.18,299615630.59,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002511,2014,4,C22,A,1286377813.0,186910640.35,0.0,352134941.06,2521780170.53,2521780170.53,483222571.78,0.0,29.0,33934.41,2120.900625,0.0,29.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002538,2014,4,C26,A,853555763.0,350008542.57,0.0,15051239.11,2378362105.33,2378362105.33,2454244194.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002539,2014,4,C26,A,1207723762.0,177450168.21,0.0,444653532.13,4667043189.32,4667043189.32,1756672842.6,0.0,20.0,276570.0,13828.5,0.0,20.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002544,2014,4,I65,A,680533890.0,717705097.91,0.0,868633590.1,1878014596.18,1878014596.18,1788050836.64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002564,2014,4,E48,A,869375282.0,442730882.89,0.0,2018603791.28,2274600130.28,2274600130.28,1960606185.54,0.0,15.0,9325.52,1165.69,0.0,15.0,0.0,3.0,2.0,3.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002574,2014,4,C24,A,528000000.0,1156146241.83,0.0,575491645.4,6842111615.99,6842111615.99,7692015831.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002582,2014,4,C13,A,447707891.0,157867332.03,0.0,241850482.96,972923969.99,972923969.99,932338214.39,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002586,2014,4,E48,N,203300000.0,269512408.85,0.0,850822796.94,1471797072.56,1471797072.56,1384416846.04,0.0,23.0,19330.0,1486.923076923077,0.0,23.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA,18.0,0.0
002588,2014,4,C26,A,1151891980.0,1629376291.52,0.0,0.0,5653998819.7,5653998819.7,441756992.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002594,2014,4,C36,A,9117197565.0,330214000.0,0.0,3446404000.0,26009379000.0,26009379000.0,31933376000.0,0.0,232.0,2282913.1,11082.102427184467,0.0,232.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002596,2014,4,C30,A,1147580518.0,112470752.68,0.0,451057463.47,1121308508.28,1121308508.28,579473984.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002597,2014,4,C14,A,568319878.0,506688850.77,0.0,83640549.86,3214710564.16,3214710564.16,2273051276.47,0.0,12.0,24800.0,2755.555555555556,12.0,0.0,1.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002601,2014,4,C26,A,2384248056.0,417064639.41,0.0,287753000.18,2063063950.02,2051295882.11,1585781200.36,0.0,12.0,45195.03,4108.639090909091,0.0,12.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002604,2014,4,C13,D,599561402.0,1247126400.61,0.0,60659277.13,757070540.05,757070540.05,858569970.45,0.0,5.0,22000.0,4400.0,0.0,5.0,0.0,2.0,1.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002607,2014,4,P82,A,6167399389.0,94228476.47,0.0,1413658.71,5236937672.47,5236937672.47,420427008.86,0.0,100.0,110972.31,1120.9324242424243,0.0,100.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002608,2014,4,D44,A,3778079704.0,1087423371.81,0.0,760936049.84,2494390981.94,2494390981.94,3605035450.97,0.0,30.0,179575.49,7482.312083333333,0.0,30.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,BBB,12.0,1.0
002617,2014,4,C38,A,1909173953.0,205552815.11,0.0,381617572.99,2648286604.16,2648286604.16,2562039121.32,0.0,2.0,6000.0,3000.0,0.0,2.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002627,2014,4,G54,A,724601378.0,51298685.43,0.0,10460006.1,1303885167.85,1303885167.85,245948067.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
002630,2014,4,C34,A,1180800000.0,337336016.91,0.0,2150571189.87,3243689684.77,3243689684.77,2122612567.3,0.0,3.0,10000.0,5000.0,0.0,3.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002638,2014,4,C38,A,1436594394.0,1535407323.78,0.0,548978561.67,897805280.87,897805280.87,985954654.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA-,17.0,1.0
002648,2014,4,C26,A,3368652821.0,243098302.54,0.0,158166857.81,4305768113.94,4305768113.94,3105718783.48,0.0,4.0,191565.26,47891.315,0.0,4.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002649,2014,4,I65,A,585344532.0,526922037.0,0.0,109405348.61,1561463304.67,1561463304.67,745424741.38,0.0,6.0,8000.0,4000.0,0.0,6.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002659,2014,4,P82,A,598280384.0,163180961.54,0.0,227377414.79,832787007.59,832787007.59,612967114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002663,2014,4,E48,A,1723348902.0,1460190414.37,0.0,842825500.67,3160862677.72,3160862677.72,1935875764.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002665,2014,4,C38,D,2474370987.0,342584696.65,0.0,1245245283.76,1108758161.58,1108758161.58,623088670.6,0.0,10.0,71210.0,7121.0,0.0,10.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002673,2014,4,J67,A,4469581705.0,6947198793.27,0.0,46954295.69,1511876107.84,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002682,2014,4,G54,A,208000000.0,151056692.16,0.0,48204158.98,2261745304.05,2261745304.05,418853639.33,0.0,23.0,22382.24,1721.7107692307693,0.0,23.0,0.0,2.0,1.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002701,2014,4,C33,A,2559760469.0,778622638.0,0.0,415199718.0,5454631332.0,5454631332.0,2819379178.0,0.0,16.0,116900.0,14612.5,0.0,16.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA+,19.0,0.0
002716,2014,4,C32,A,2823088646.0,934714345.72,0.0,1567609.64,4121422340.32,4121422340.32,5024645110.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002736,2014,4,J67,A,10241743060.0,49236438344.83,0.0,842835140.46,9016323384.19,,0.0,0.0,1.0,120000.0,120000.0,0.0,1.0,0.0,4.0,1.0,4.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
300058,2014,16,L72,A,3590221227.0,964178588.13,0.0,207903077.94,352332268.59,352332268.59,268991210.64,0.0,6.0,67700.0,13540.0,0.0,6.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300070,2014,16,N77,A,552859034.0,1925627283.9,0.0,1128285842.82,3449157893.32,3449157893.32,1665154666.8,0.0,20.0,84273.446047,6482.572772846154,0.0,20.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300088,2014,16,C39,A,2497733579.0,156952029.75,0.0,456166592.6,1643380578.73,1643380578.73,937766657.98,0.0,4.0,15900.0,3975.0,0.0,4.0,0.0,2.0,1.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300090,2014,16,C34,D,255272170.0,348517272.02,0.0,572894370.84,590201391.53,590201391.53,616989387.69,0.0,18.0,74424.7,8269.41111111111,0.0,18.0,0.0,5.0,1.0,5.0,AA-,负面,1,1,AA-,17.0,-1.0,AA-,17.0,0.0
300093,2014,16,C30,A,216000000.0,644864421.22,0.0,81379670.21,261738302.77,261738302.77,330751926.86,0.0,12.0,26500.0,2650.0,0.0,12.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300117,2014,16,E50,D,716760000.0,187101191.64,0.0,415417457.85,1180772224.68,1180772224.68,989759540.7,0.0,64.0,74941.0,2584.172413793104,0.0,64.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300121,2014,16,C26,A,445230968.0,170373506.47,0.0,157827701.65,745357273.31,745357273.31,511121213.99,0.0,25.0,54700.0,2878.9473684210525,0.0,25.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300147,2014,16,C27,A,661279045.0,181659988.33,0.0,123426519.75,688411059.59,688411059.59,745055156.11,0.0,3.0,18000.0,6000.0,0.0,3.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300185,2014,16,C34,A,3896783221.0,288574663.34,0.0,506560700.43,2055805888.06,2055805888.06,540308572.74,0.0,37.0,39862.1,2214.561111111111,0.0,37.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300197,2014,16,N77,A,2965225927.0,637354396.45,0.0,125310998.94,2003092732.43,2003092732.43,1014018655.36,0.0,3.0,8000.0,4000.0,0.0,3.0,0.0,2.0,1.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
