Stkcd,year,Markettype,Nnindcd,Statco,Regcap,total_assets,total_liabilities,total_equity,revenue_total,revenue_main,cashflow_operating,asset_liability_ratio,guar_event_cnt,guar_amt_sum,guar_amt_mean,guar_listed_target_cnt,guar_nonlisted_target_cnt,guar_listed_target_ratio,rating_event_cnt,rating_agency_nunique,rating_longterm_nonnull_cnt,rating_latest_longterm,rating_latest_prospect,has_financial,has_rating,rating_norm,rating_score,prospect_code,label_rating_next_year,label_rating_score_next_year,label_downgrade_next_year
002551,2018,4,C35,A,845494578.0,273444009.12,,253387809.62,134550195.13,134550195.13,144390274.82,,47.0,130084.84,3826.024705882353,6.0,41.0,0.1276595744680851,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002554,2018,4,B11,N,1333720072.0,437908925.1,,489037289.61,1661781299.81,1661781299.81,693545571.54,,7.0,55913.15,18637.716666666667,0.0,7.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002573,2018,4,N77,A,1415267079.0,349620157.44,,3184147247.98,4087726428.9,4087726428.9,2149784340.71,,9.0,62627.73,8946.818571428572,0.0,9.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002581,2018,4,C27,N,659735586.0,927553596.64,,,0.0,,,,13.0,108639.34613,9053.278844166663,0.0,13.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002583,2018,4,C39,A,1818619381.0,577740671.98,,4114383831.03,6934533727.15,6934533727.15,3535003620.65,,48.0,93380.34,6225.356000000001,0.0,48.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002585,2018,4,C29,A,1141322612.0,617190751.1,,941418873.87,3857565344.01,3857565344.01,3268198236.8,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002589,2018,4,F51,A,1504710471.0,2424611932.87,,5498671313.59,33918534256.43,33918534256.43,9774416107.54,,50.0,23000.0,11500.0,0.0,50.0,0.0,5.0,2.0,5.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002594,2018,4,C36,A,9117197565.0,595227000.0,,5665279000.0,11172638000.0,11172638000.0,11039338000.0,,276.0,6229820.58,24430.66894117647,0.0,276.0,0.0,5.0,2.0,5.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
002597,2018,4,C14,A,568319878.0,1731767692.55,,136228173.56,4132796434.32,4132796434.32,4690074302.85,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002610,2018,4,C38,D,4479532523.0,1466350986.42,,655976890.89,1918368637.08,1918368637.08,1609687736.07,,285.0,1401350.201376,9159.151642980392,0.0,285.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002612,2018,4,C18,A,200000000.0,3896775.89,,122909305.23,2661549902.78,2661549902.78,1038930963.88,,10.0,95184.1,15864.016666666668,0.0,10.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002615,2018,4,C33,A,466267732.0,82717828.94,,323387327.81,1794294913.73,1794294913.73,1483310871.61,,6.0,11136.93,3712.31,0.0,6.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002631,2018,4,C20,A,797282881.0,263742106.19,,25505698.5,654890574.43,654890574.43,823076397.5,,6.0,5950.0,1983.3333333333333,0.0,6.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002649,2018,4,I65,A,585344532.0,597852806.11,,295163452.76,2882963212.93,2882963212.93,1043732552.06,,3.0,500.0,500.0,0.0,3.0,0.0,2.0,2.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002658,2018,4,C40,A,635760924.0,1119218598.54,,413236283.8,1288792375.71,1288792375.71,1005686354.09,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002663,2018,4,E48,A,1723348902.0,511796637.6,,908716753.83,3805568989.89,3805568989.89,3201716494.37,,13.0,20400.0,2550.0,0.0,13.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002670,2018,4,J67,A,1935084653.0,218799836.13,,,58732900.41,58732900.41,,,3.0,120000.0,60000.0,0.0,3.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002672,2018,4,C42,A,1105255802.0,731461806.71,,285028558.79,763540719.45,763540719.45,1086555775.97,,39.0,180833.35,8219.697727272727,0.0,39.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002673,2018,4,J67,A,4469581705.0,7980611572.49,,900226263.6,916216304.85,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
002701,2018,4,C33,A,2559760469.0,994770987.0,,366772576.0,8175388304.0,8175388304.0,2930151639.0,,39.0,286438.28,11016.856923076924,0.0,39.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002714,2018,4,A03,A,5462771033.0,2428069126.66,,64882486.0,1492819534.65,1492819534.65,1493502230.17,,14.0,129528.163515,10794.01362625,0.0,14.0,0.0,3.0,2.0,3.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002716,2018,4,C32,A,2823088646.0,1253785228.41,,,8949757300.44,8949757300.44,10644532871.56,,2.0,13218.38,13218.38,0.0,2.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,C,2.0,1.0
002717,2018,4,N77,A,1820233558.0,1474126407.82,,2516169964.5,6278793490.27,6278793490.27,4483532140.86,,32.0,125576.27,12557.627,0.0,32.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002721,2018,4,C24,A,2659378615.0,438799748.03,,1983703275.21,2806775705.62,2806775705.62,1440477021.04,,158.0,772011.18,6655.268793103449,0.0,158.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002727,2018,4,F52,A,585604125.0,668731936.29,,1060466610.77,6808853935.11,6808853935.11,7402039739.96,,4.0,9000.0,4500.0,0.0,4.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002728,2018,4,C27,A,512565434.0,294888807.56,,118300908.1,575934552.55,575934552.55,544449707.27,,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002736,2018,4,J67,A,10241743060.0,29577432817.12,,809412263.6,6797286632.56,,,,3.0,18750.0,9375.0,0.0,3.0,0.0,7.0,2.0,6.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
002742,2018,4,C30,A,684102041.0,334290433.28,,765839382.36,1452755148.72,1452755148.72,985332003.28,,10.0,9000.0,4500.0,0.0,10.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002745,2018,4,C38,A,1277168540.0,2319736858.68,,777093145.91,17951855717.67,17951855717.67,5096396059.39,,29.0,254741.9,21228.491666666665,0.0,29.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002772,2018,4,A01,A,374742533.0,158178066.94,,2291885.1,160724593.01,160724593.01,160685902.4,,8.0,57158.4,9526.4,0.0,8.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002783,2018,4,C26,A,499357647.0,791458097.29,,106227801.8,561099650.86,561099650.86,490968426.92,,4.0,6500.0,6500.0,0.0,4.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002787,2018,4,C33,A,35176599.0,481361682.03,,194346590.11,1383749943.77,1383749943.77,614839035.18,,6.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002797,2018,4,J67,A,4202400000.0,4241637476.6,,201295596.54,1169821621.37,,,,1.0,22002.49,22002.49,0.0,1.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002811,2018,4,E50,A,307970005.0,329506335.15,,1555218498.66,2300545769.07,2300545769.07,2050174016.82,,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002822,2018,4,E50,A,961078193.0,1063099143.33,,2707175729.61,4010655165.8,4010655165.8,3748104447.44,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002831,2018,4,C22,A,920513500.0,263881740.73,,1656456411.52,8578243780.94,8578243780.94,3630323502.03,,32.0,89499.24,4972.18,0.0,32.0,0.0,1.0,1.0,1.0,AA,正面,1,1,AA,18.0,1.0,AA+,19.0,0.0
002839,2018,4,J66,A,2444344974.0,,,,2759584012.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA+,稳定,0,1,AA+,19.0,0.0,AA+,19.0,0.0
002841,2018,4,C39,A,696016545.0,931605945.88,,444163562.4,16983689829.68,16983689829.68,8933079852.67,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002846,2018,4,C33,A,318394616.0,22091501.47,,78993732.72,818956457.94,818956457.94,437736328.85,,9.0,8038.03,1607.606,0.0,9.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
002863,2018,4,C36,A,599483554.0,161089088.32,,477085692.55,2877999476.24,2877999476.24,1808725006.33,,5.0,25000.0,8333.333333333334,0.0,5.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
002865,2018,4,C36,A,292584052.0,11424751.22,,105457072.59,375525091.99,375525091.99,254548797.04,,12.0,17838.27,1783.827,0.0,12.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002877,2018,4,C40,A,355843695.0,109709846.18,,195296105.09,376051123.22,376051123.22,336542994.47,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
002891,2018,4,C13,A,294112698.0,21173111.37,,58738552.92,1412258319.87,1412258319.87,552509079.68,,13.0,13400.0,1340.0,0.0,13.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
002907,2018,4,C27,A,417596314.0,224227656.05,,176797922.81,703415290.38,703415290.38,447250975.56,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002911,2018,4,D45,A,1298394217.0,393489924.17,,41389363.21,5094297537.93,5094297537.93,640665999.53,,46.0,166825.73,5213.3040625,0.0,46.0,0.0,4.0,1.0,4.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002926,2018,4,J67,A,2625000000.0,10294887543.21,,18884196.19,1636541785.28,,,,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
002928,2018,4,G56,A,1278241550.0,607947951.1,,814161756.76,4228981793.3,4228981793.3,4267308615.84,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002936,2018,4,J66,A,6514125090.0,,,0.0,8532221000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,AAA,稳定,0,1,AAA,21.0,0.0,AAA,21.0,0.0
300043,2018,16,I64,A,1244198401.0,115581256.42,,45105627.43,2820325348.79,2820325348.79,667027944.26,,10.0,35133.0,7026.6,0.0,10.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300055,2018,16,E48,A,836749606.0,463826349.92,,328316287.92,1324280444.81,1324280444.81,609936327.96,,15.0,98000.0,10888.888888888889,0.0,15.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300057,2018,16,C32,A,889442096.0,109890201.29,,215838677.72,4168791935.88,4168791935.88,544183297.53,,24.0,174127.94,9673.774444444443,0.0,24.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300058,2018,16,L72,A,3590221227.0,200858299.25,,368997698.37,722585908.58,722585908.58,741423658.86,,8.0,9500.0,4750.0,0.0,8.0,0.0,2.0,2.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300059,2018,16,J67,A,15804037675.0,82790098.2,,14496236.03,3123446007.42,1309580716.93,1786498278.59,,4.0,29798.55,29798.55,0.0,4.0,0.0,2.0,1.0,2.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
300062,2018,16,C38,A,557600663.0,182514995.29,,246494669.69,327813113.7,327813113.7,295625089.49,,41.0,59901.01,1761.794411764706,0.0,41.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300068,2018,16,C38,A,898367299.0,690857877.06,,1444197070.44,8063134838.57,8063134838.57,3419933761.44,,26.0,32901.36,1645.068,0.0,26.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300070,2018,16,N77,A,552859034.0,1901587485.86,,3745563273.3,11517809422.92,11517809422.92,1609830880.73,,108.0,1055550.97,18199.154655172413,0.0,108.0,0.0,3.0,1.0,3.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
300072,2018,16,C26,A,2349720302.0,2058745152.1,,7590835961.36,15380522348.08,15380522348.08,1354960462.15,,33.0,10659.42,2131.884,0.0,33.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
300088,2018,16,C39,A,2497733579.0,915176042.98,,716977114.44,2098217363.72,2098217363.72,1601616784.43,,75.0,62267.07,889.5295714285714,0.0,75.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300094,2018,16,C13,A,1128167253.0,238950781.45,,1411854030.94,3985260427.86,3985260427.86,3269000315.36,,27.0,125222.8,6590.673684210527,0.0,27.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300131,2018,16,F51,N,1135019485.0,142951898.03,,289196499.29,12114106674.72,12114106674.72,348009205.75,,61.0,794484.7238,13698.012479310346,0.0,61.0,0.0,3.0,1.0,3.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300147,2018,16,C27,A,661279045.0,306606145.86,,35592998.79,368078582.07,368078582.07,427896431.02,,17.0,100000.0,10000.0,0.0,17.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300168,2018,16,I65,A,1440628576.0,558421739.12,,1225312519.11,2204681762.59,2204681762.59,1672262989.35,,13.0,65943.96,5994.905454545456,0.0,13.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300182,2018,16,R86,A,2663825632.0,421605018.7,,308232528.02,4950399295.14,4950399295.14,347078404.09,,19.0,186200.0,9800.0,0.0,19.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300185,2018,16,C34,A,3896783221.0,842396408.55,,1014027171.07,3535026649.42,3535026649.42,1733426697.72,,51.0,141335.17,3623.9787179487184,0.0,51.0,0.0,3.0,1.0,3.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300197,2018,16,N77,A,2965225927.0,956440076.37,,629355094.35,7748829529.79,7748829529.79,4365273627.9,,69.0,648077.41,9530.550147058824,0.0,69.0,0.0,2.0,2.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300199,2018,16,C27,A,883241336.0,1248683476.88,,520822499.21,788903391.72,788903391.72,665375778.32,,4.0,67500.0,67500.0,0.0,4.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300207,2018,16,C38,A,1847462446.0,2694045983.98,,6324612828.96,20338301879.82,20338301879.82,20217275493.0,,7.0,25625.99,6406.4975,0.0,7.0,0.0,2.0,2.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300212,2018,16,I65,A,719892422.0,525768773.47,,2433998823.21,2956448051.69,2956448051.69,1502039797.58,,4.0,21318.79,10659.395,0.0,4.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300215,2018,16,M74,A,749094187.0,509001009.52,,38509713.85,708668453.57,708668453.57,697059079.51,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA,18.0,0.0
300232,2018,16,C39,A,1087447151.0,654539454.34,,682000013.22,2286151824.65,2286151824.65,1978594819.38,,27.0,60060.71,3161.09,0.0,27.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300237,2018,16,E48,A,1441914930.0,472298462.71,,417133783.82,674747324.07,674747324.07,1006174506.27,,36.0,135430.79,5642.949583333334,0.0,36.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300244,2018,16,Q83,A,624979436.0,1143581252.46,,27702532.31,6966857366.95,6966857366.95,854305250.07,,77.0,378460.0,4915.064935064935,0.0,77.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300251,2018,16,R86,A,2933588432.0,1377235156.28,,38513407.55,1491532461.18,1491532461.18,46496829.43,,1.0,8821.17,8821.17,0.0,1.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AAA,21.0,0.0
300262,2018,16,N77,D,669766990.0,210536711.53,,335134302.92,434145190.54,434145190.54,366138597.76,,13.0,10006.74956,1111.8610622222222,0.0,13.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300278,2018,16,C35,A,1421506508.0,56668621.01,,176210452.35,2725476206.85,2725476206.85,25015277.34,,30.0,106140.0,3790.714285714286,0.0,30.0,0.0,1.0,1.0,1.0,A+,待决,1,1,A+,16.0,2.0,BBB+,13.0,1.0
300296,2018,16,C39,A,2711977222.0,928927287.42,,626163925.47,1223022261.85,1223022261.85,1353629433.79,,47.0,270916.65,8466.1453125,0.0,47.0,0.0,1.0,1.0,1.0,AA,正面,1,1,AA,18.0,1.0,AA+,19.0,0.0
300297,2018,16,I65,D,1249716932.0,462335944.65,,36520175.06,257183154.21,257183154.21,230537960.08,,12.0,174303.78999999998,58101.26333333333,0.0,12.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300323,2018,16,C39,A,1622998797.0,138370262.19,,333721123.89,914193403.89,914193403.89,635033320.24,,42.0,320702.106106,11058.693313999998,0.0,42.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300335,2018,16,D44,A,477012388.0,45769408.98,,86143051.38,1775599876.0,1775599876.0,267146926.17,,26.0,16633.69,2079.21125,0.0,26.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300336,2018,16,L72,D,806230192.0,224929753.83,,217420280.91,206735164.79,206735164.79,214012076.34,,5.0,47972.3,11993.075,0.0,5.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300355,2018,16,N77,A,1604242081.0,344060013.7,,5561062502.7,3820534510.61,3820534510.61,1787084397.71,,56.0,129733.9,3326.5102564102563,0.0,56.0,0.0,1.0,1.0,1.0,AA-,负面,1,1,AA-,17.0,-1.0,AA-,17.0,0.0
300370,2018,16,C40,A,1565376225.0,140656302.36,,314579572.63,373403653.14,373403653.14,320509492.14,,7.0,20000.0,5000.0,0.0,7.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300381,2018,16,C27,A,45800000.0,715330476.34,,101973322.53,1768167808.17,1768167808.17,415118470.39,,5.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300393,2018,16,C39,A,1089627358.0,301173913.22,,402436266.78,2691837885.37,2691837885.37,967920533.81,,11.0,133737.6,14859.733333333334,0.0,11.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300407,2018,16,C38,A,318200493.0,358722258.16,,333055770.34,1622312080.37,1622312080.37,423511713.42,,7.0,38126.94,12708.98,0.0,7.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300418,2018,16,I64,A,1255356953.0,60371654.0,,57597048.28,3577178500.67,3577178500.67,13342998.41,,18.0,210782.41,17565.200833333332,0.0,18.0,0.0,3.0,1.0,3.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300424,2018,16,C37,N,245428440.0,275905951.54,,247832964.29,754589697.95,754589697.95,147886306.51,,7.0,4000.0,1333.3333333333333,0.0,7.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300437,2018,16,C26,A,245203097.0,86822153.0,,55212100.4,679703150.34,679703150.34,432732307.19,,53.0,39672.15,862.4380434782609,0.0,53.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300487,2018,16,C26,A,507665329.0,391881667.58,,130669473.69,631986783.73,631986783.73,516055170.33,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300495,2018,16,N77,D,674279488.0,336146117.77,,726658033.01,842338990.74,842338990.74,523278869.62,,34.0,89369.62815,2978.9876050000003,0.0,34.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300497,2018,16,C27,A,538648934.0,660060845.7,,155086542.97,1163433590.29,1163433590.29,668698416.08,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300498,2018,16,A03,A,6653927141.0,1176270203.04,,1083905.0,57244067129.29,57235997041.92,1339418688.86,,87.0,2626657.15,52533.143,0.0,87.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
300567,2018,16,C40,A,279745172.0,453974353.42,,369711638.6,1389509276.58,1389509276.58,946266283.93,,22.0,21000.0,1750.0,0.0,22.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300618,2018,16,C32,A,309697091.0,465637384.76,,102280541.95,2782467462.38,2782467462.38,1483188252.35,,12.0,34670.41,5778.401666666668,0.0,12.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300677,2018,16,C29,A,654383263.0,298453157.95,,33905621.9,265785182.8,265785182.8,273555362.56,,17.0,17905.260000000002,1492.1050000000002,0.0,17.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
600025,2018,1,D44,A,18631094257.0,703347835.0,,1840480637.65,15516479019.57,15516479019.57,13904034068.61,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,14.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600901,2018,1,J66,A,5793205763.0,656057218.33,,12285349.53,2372079429.74,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600908,2018,1,J66,A,2194681695.0,,,,3079661000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,AA+,稳定,0,1,AA+,19.0,0.0,AA+,19.0,0.0
600909,2018,1,J67,A,4678336408.0,5327281918.99,,76388897.07,977614489.66,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
600919,2018,1,J66,A,18351324463.0,,,,30686990000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,AAA,稳定,0,1,AAA,21.0,0.0,AAA,21.0,0.0
600926,2018,1,J66,A,7249002548.0,,,,15183603000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AAA,稳定,0,1,AAA,21.0,0.0,AAA,21.0,0.0
600939,2018,1,E47,A,1814500000.0,1634118306.54,,4443370926.24,8145966499.7,8145966499.7,8022629581.2,,18.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
600958,2018,1,J67,A,8496645292.0,16652307484.64,,209564768.28,9658986411.18,,,,6.0,301317.0,50219.5,0.0,6.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600959,2018,1,I63,A,2988099845.0,1941293369.47,,498166945.57,3291676250.04,3291676250.04,3586801492.92,,2.0,2400.0,1200.0,0.0,2.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600996,2018,1,I63,A,1246799854.0,1108985301.59,,1539105118.65,3224596226.3,3224596226.3,2199413852.31,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
600998,2018,1,F51,A,5042470234.0,6214336453.35,,4408618646.1,87136358553.83,87136358553.83,13963021138.69,,343.0,1449706.5,5941.420081967213,0.0,343.0,0.0,5.0,2.0,5.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601000,2018,1,G55,A,5925928614.0,1746149431.83,,372552118.28,10138132143.78,10138132143.78,2813995224.86,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601012,2018,1,C38,A,7578049736.0,4077115102.79,,2671215207.12,21987614949.84,21987614949.84,8184721180.88,,71.0,488955.71,16298.523666666668,0.0,71.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601016,2018,1,D44,A,6473327638.0,998781216.07,,,2376067405.6,2376067405.6,44446183.6,,15.0,268978.7775,44829.79625000001,0.0,15.0,0.0,2.0,1.0,2.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
