src_id,dst_id,weight,guarantee_amount_sum,guarantee_event_cnt
190,1983,12.60418075718477,297800.0,4
529,986,10.579005242826247,39300.0,3
1487,108,1.0,0.0,1
3173,2326,3.1565169000172895,22.48864,1
