src_id,dst_id,weight,corr_raw,common_days,market_link_cnt
0,268,0.7865790724754333,0.7865790724754333,243,1
0,500,0.7766475081443787,0.7766475081443787,243,1
0,2154,0.8279498219490051,0.8279498219490051,243,1
0,2172,0.813789427280426,0.813789427280426,243,1
0,2235,0.8151658773422241,0.8151658773422241,243,1
0,2264,0.7806830406188965,0.7806830406188965,243,1
0,2265,0.8121097683906555,0.8121097683906555,243,1
0,2275,0.8321316838264465,0.8321316838264465,243,1
0,2330,0.7778668403625488,0.7778668403625488,243,1
0,2332,0.8129839301109314,0.8129839301109314,243,1
1,96,0.5209198594093323,0.5209198594093323,214,1
1,183,0.6169612407684326,0.6169612407684326,214,1
1,276,0.6310576796531677,0.6310576796531677,214,1
1,339,0.5415915846824646,0.5415915846824646,214,1
1,2258,0.5240749716758728,0.5240749716758728,214,1
1,2583,0.5294560194015503,0.5294560194015503,214,1
1,2645,0.5203247666358948,0.5203247666358948,214,1
1,2723,0.5598593354225159,0.5598593354225159,214,1
1,2838,0.5275118350982666,0.5275118350982666,214,1
1,2857,0.6095412373542786,0.6095412373542786,214,1
95,112,0.6435195803642273,0.6435195803642273,217,1
95,622,0.6595221757888794,0.6595221757888794,243,1
95,1479,0.6851078867912292,0.6851078867912292,205,1
95,2147,0.7016364336013794,0.7016364336013794,243,1
95,2186,0.6750102639198303,0.6750102639198303,243,1
95,2226,0.6488891839981079,0.6488891839981079,243,1
95,2256,0.6724282503128052,0.6724282503128052,243,1
95,2291,0.644303023815155,0.644303023815155,243,1
95,2654,0.6473347544670105,0.6473347544670105,243,1
95,2863,0.6493927240371704,0.6493927240371704,243,1
96,2158,0.5810524225234985,0.5810524225234985,243,1
96,2222,0.7520974278450012,0.7520974278450012,243,1
96,2235,0.568292498588562,0.568292498588562,243,1
96,2240,0.5880811214447021,0.5880811214447021,243,1
96,2243,0.5609988570213318,0.5609988570213318,243,1
96,2251,0.5521168112754822,0.5521168112754822,243,1
96,2294,0.6372215747833252,0.6372215747833252,243,1
96,2301,0.5379972457885742,0.5379972457885742,243,1
96,2319,0.5870069265365601,0.5870069265365601,243,1
96,2358,0.5836266279220581,0.5836266279220581,243,1
97,266,0.7239877581596375,0.7239877581596375,243,1
97,302,0.7007690072059631,0.7007690072059631,243,1
97,341,0.6999573707580566,0.6999573707580566,243,1
97,1054,0.7031845450401306,0.7031845450401306,243,1
97,1068,0.7191396355628967,0.7191396355628967,243,1
97,1334,0.7071176767349243,0.7071176767349243,243,1
97,2215,0.7025632262229919,0.7025632262229919,243,1
97,2226,0.7358518838882446,0.7358518838882446,243,1
97,2350,0.7099761962890625,0.7099761962890625,243,1
97,2459,0.742113471031189,0.742113471031189,243,1
98,112,0.5662533044815063,0.5662533044815063,217,1
98,288,0.5837504863739014,0.5837504863739014,135,1
98,341,0.5846291184425354,0.5846291184425354,243,1
98,525,0.5772330164909363,0.5772330164909363,243,1
98,932,0.5720140933990479,0.5720140933990479,243,1
98,2226,0.5807215571403503,0.5807215571403503,243,1
98,2237,0.5847319960594177,0.5847319960594177,173,1
98,2238,0.5698837637901306,0.5698837637901306,243,1
98,2360,0.5752418637275696,0.5752418637275696,243,1
98,2459,0.5750458836555481,0.5750458836555481,243,1
99,130,0.6929734945297241,0.6929734945297241,239,1
99,173,0.7240151762962341,0.7240151762962341,239,1
99,409,0.7018371820449829,0.7018371820449829,239,1
99,952,0.6870701313018799,0.6870701313018799,239,1
99,999,0.6960572600364685,0.6960572600364685,239,1
99,1042,0.6985272169113159,0.6985272169113159,239,1
99,1054,0.693320631980896,0.693320631980896,239,1
99,1078,0.7032160758972168,0.7032160758972168,239,1
99,1165,0.6913971304893494,0.6913971304893494,239,1
99,1188,0.6940162181854248,0.6940162181854248,239,1
100,190,0.536892294883728,0.536892294883728,243,1
100,317,0.5489774942398071,0.5489774942398071,243,1
100,501,0.5976653099060059,0.5976653099060059,243,1
