src_id,dst_id,weight,shared_nonlisted_target_cnt,shared_nonlisted_target_amt_sum
361,908,1.0,1,0.0
361,976,1.0,1,0.0
361,1004,1.0,1,0.0
361,1021,1.0,1,0.0
361,1040,1.0,1,0.0
361,1082,1.0,1,0.0
361,1108,1.0,1,0.0
361,2333,1.0,1,0.0
361,2584,1.0,1,0.0
361,2624,1.0,1,0.0
361,2625,1.0,1,0.0
361,2770,1.0,1,0.0
377,166,1.0,1,0.0
377,353,1.0,1,0.0
377,421,1.0,1,0.0
377,482,1.0,1,0.0
377,579,1.0,1,0.0
377,639,1.0,1,0.0
377,640,1.0,1,0.0
377,830,1.0,1,0.0
377,904,1.0,1,0.0
377,932,1.0,1,0.0
377,1009,1.0,1,0.0
377,1044,1.0,1,0.0
377,1120,1.0,1,0.0
377,1168,1.0,1,0.0
377,2182,1.0,1,0.0
377,2297,1.0,1,0.0
377,2425,1.0,1,0.0
377,2732,1.0,1,0.0
377,2861,1.0,1,0.0
408,1209,6.734211088159212,1,839.68
408,1228,1.0,1,0.0
408,2192,1.0,1,0.0
408,2269,1.0,1,0.0
408,2658,1.0,1,0.0
408,2830,1.0,1,0.0
421,166,1.0,1,0.0
421,353,1.0,1,0.0
421,377,1.0,1,0.0
421,482,1.0,1,0.0
421,579,1.0,1,0.0
421,639,1.0,1,0.0
421,640,1.0,1,0.0
421,830,1.0,1,0.0
421,904,1.0,1,0.0
421,932,1.0,1,0.0
421,1009,1.0,1,0.0
421,1044,1.0,1,0.0
421,1120,1.0,1,0.0
421,1168,1.0,1,0.0
421,2182,1.0,1,0.0
421,2297,1.0,1,0.0
421,2425,1.0,1,0.0
421,2732,1.0,1,0.0
421,2861,1.0,1,0.0
439,151,10.308985993422082,1,30000.0
439,441,10.546344093776627,1,38037.12
441,439,10.546344093776627,1,38037.12
482,166,1.0,1,0.0
482,353,1.0,1,0.0
482,377,1.0,1,0.0
482,421,1.0,1,0.0
482,579,1.0,1,0.0
482,639,1.0,1,0.0
482,640,1.0,1,0.0
482,817,1.0,1,0.0
482,830,1.0,1,0.0
482,904,1.0,1,0.0
482,932,1.0,1,0.0
482,1009,1.0,1,0.0
482,1044,1.0,1,0.0
482,1120,1.0,1,0.0
482,1168,1.0,1,0.0
482,2182,1.0,1,0.0
482,2297,1.0,1,0.0
482,2425,1.0,1,0.0
482,2732,1.0,1,0.0
482,2861,1.0,1,0.0
510,2373,5.827179352800126,1,338.40000000000003
544,175,8.77971129020447,1,6500.0
558,562,1.0,1,0.0
562,558,1.0,1,0.0
579,166,1.0,1,0.0
579,353,1.0,1,0.0
579,377,1.0,1,0.0
579,421,1.0,1,0.0
579,482,1.0,1,0.0
579,639,1.0,1,0.0
579,640,1.0,1,0.0
579,830,1.0,1,0.0
579,904,1.0,1,0.0
579,932,1.0,1,0.0
579,1009,1.0,1,0.0
579,1044,1.0,1,0.0
579,1120,1.0,1,0.0
579,1168,1.0,1,0.0
579,2182,1.0,1,0.0
579,2297,1.0,1,0.0
579,2425,1.0,1,0.0
579,2732,1.0,1,0.0
579,2861,1.0,1,0.0
639,166,1.0,1,0.0
639,353,1.0,1,0.0
639,377,1.0,1,0.0
639,421,1.0,1,0.0
639,482,1.0,1,0.0
639,579,1.0,1,0.0
639,640,1.0,1,0.0
639,830,1.0,1,0.0
639,904,1.0,1,0.0
639,932,1.0,1,0.0
639,1009,1.0,1,0.0
639,1044,1.0,1,0.0
639,1120,1.0,1,0.0
639,1168,1.0,1,0.0
639,2182,1.0,1,0.0
639,2297,1.0,1,0.0
639,2425,1.0,1,0.0
639,2732,1.0,1,0.0
639,2861,1.0,1,0.0
640,166,1.0,1,0.0
640,353,1.0,1,0.0
640,377,1.0,1,0.0
640,421,1.0,1,0.0
640,482,1.0,1,0.0
640,579,1.0,1,0.0
640,639,1.0,1,0.0
640,830,1.0,1,0.0
640,904,1.0,1,0.0
640,932,1.0,1,0.0
640,1009,1.0,1,0.0
640,1044,1.0,1,0.0
640,1120,1.0,1,0.0
640,1168,1.0,1,0.0
640,2182,1.0,1,0.0
640,2297,1.0,1,0.0
640,2425,1.0,1,0.0
640,2732,1.0,1,0.0
640,2861,1.0,1,0.0
803,836,10.463131911491967,1,35000.0
803,946,1.0,1,0.0
817,482,1.0,1,0.0
818,1125,1.0,1,0.0
818,2566,1.0,1,0.0
818,2941,1.0,1,0.0
827,869,9.210440366976517,1,10000.0
830,121,1.0,1,0.0
