src_id,dst_id,weight,shared_nonlisted_target_cnt,shared_nonlisted_target_amt_sum
93,2283,1.0,1,0.0
94,96,1.0,1,0.0
96,94,1.0,1,0.0
105,1040,6.695798917058491,1,808.0
113,298,1.0,1,0.0
113,334,1.0,1,0.0
113,353,1.0,1,0.0
113,392,1.0,1,0.0
113,484,1.0,1,0.0
113,579,1.0,1,0.0
113,830,1.0,1,0.0
113,904,1.0,1,0.0
113,932,1.0,1,0.0
113,1048,1.0,1,0.0
113,1168,1.0,1,0.0
113,2182,1.0,1,0.0
113,2261,1.0,1,0.0
113,2286,1.0,1,0.0
113,2814,1.0,1,0.0
113,2836,1.0,1,0.0
113,2903,1.0,1,0.0
151,295,1.0,1,0.0
151,350,1.0,1,0.0
151,367,1.0,1,0.0
151,439,10.308985993422082,1,30000.0
151,504,1.0,1,0.0
151,542,1.0,1,0.0
151,1114,6.2166061010848646,1,500.0
151,1207,1.0,1,0.0
151,1389,1.0,1,0.0
153,288,1.0,1,0.0
153,318,1.0,1,0.0
153,323,1.0,1,0.0
153,361,1.0,1,0.0
153,390,1.0,1,0.0
153,830,1.0,1,0.0
153,1350,1.0,1,0.0
153,1464,1.0,1,0.0
153,2333,1.0,1,0.0
153,2373,1.0,1,0.0
153,2584,1.0,1,0.0
153,2625,1.0,1,0.0
153,2770,1.0,1,0.0
167,448,1.0,1,0.0
167,542,1.0,1,0.0
167,836,1.0,1,0.0
167,944,1.0,1,0.0
167,1172,1.0,1,0.0
167,1252,1.0,1,0.0
175,544,8.77971129020447,1,6500.0
193,436,1.0,1,0.0
228,1394,1.0,1,0.0
228,2182,1.0,1,0.0
228,2220,1.0,1,0.0
228,2236,1.0,1,0.0
228,2248,1.0,1,0.0
228,2260,1.0,1,0.0
228,2297,1.0,1,0.0
228,2541,1.0,1,0.0
228,2604,1.0,1,0.0
228,2657,1.0,1,0.0
228,2732,1.0,1,0.0
228,2833,1.0,1,0.0
228,2925,1.0,1,0.0
288,153,1.0,1,0.0
288,318,1.0,1,0.0
288,323,1.0,1,0.0
288,361,1.0,1,0.0
288,390,1.0,1,0.0
288,830,8.610600283270486,2,2018.49
288,1350,1.0,1,0.0
288,1464,1.0,1,0.0
288,2333,8.610600283270486,2,2018.49
288,2373,1.0,1,0.0
288,2584,1.0,1,0.0
288,2625,1.0,1,0.0
288,2770,1.0,1,0.0
295,151,1.0,1,0.0
295,504,1.0,1,0.0
295,1114,1.0,1,0.0
295,1389,1.0,1,0.0
298,113,1.0,1,0.0
298,334,1.0,1,0.0
298,353,1.0,1,0.0
298,361,1.0,1,0.0
298,392,1.0,1,0.0
298,484,1.0,1,0.0
298,579,1.0,1,0.0
298,830,1.0,1,0.0
298,904,2.0,2,0.0
298,932,1.0,1,0.0
298,1048,1.0,1,0.0
298,1168,1.0,1,0.0
298,2182,2.0,2,0.0
298,2193,1.0,1,0.0
298,2236,1.0,1,0.0
298,2248,1.0,1,0.0
298,2260,1.0,1,0.0
298,2261,1.0,1,0.0
298,2286,1.0,1,0.0
298,2297,11.170449240431308,1,71000.0
298,2541,1.0,1,0.0
298,2624,1.0,1,0.0
298,2732,1.0,1,0.0
298,2814,1.0,1,0.0
298,2836,1.0,1,0.0
298,2903,1.0,1,0.0
302,2307,9.298018776453507,1,10915.369999999999
304,2248,1.0,1,0.0
314,2270,5.482679323642133,1,239.490196
318,153,1.0,1,0.0
318,288,1.0,1,0.0
318,323,1.0,1,0.0
318,361,1.0,1,0.0
318,390,1.0,1,0.0
318,830,1.0,1,0.0
318,1350,1.0,1,0.0
318,1464,1.0,1,0.0
318,2333,1.0,1,0.0
318,2373,1.0,1,0.0
318,2584,1.0,1,0.0
318,2625,1.0,1,0.0
318,2770,1.0,1,0.0
321,818,9.976784481597585,1,21520.0
321,1043,1.0,1,0.0
321,1049,9.541153770388567,1,13920.0
321,2566,9.105090961257085,1,9000.0
321,2732,1.0,1,0.0
323,153,1.0,1,0.0
323,288,1.0,1,0.0
323,318,1.0,1,0.0
323,361,1.0,1,0.0
323,390,1.0,1,0.0
323,830,1.0,1,0.0
323,1350,1.0,1,0.0
323,1464,1.0,1,0.0
323,2333,1.0,1,0.0
323,2373,1.0,1,0.0
323,2584,1.0,1,0.0
323,2625,1.0,1,0.0
323,2770,1.0,1,0.0
334,113,1.0,1,0.0
334,298,1.0,1,0.0
334,353,1.0,1,0.0
334,392,1.0,1,0.0
334,484,1.0,1,0.0
334,579,1.0,1,0.0
334,830,1.0,1,0.0
334,904,1.0,1,0.0
334,932,1.0,1,0.0
334,1048,1.0,1,0.0
334,1168,1.0,1,0.0
334,2182,1.0,1,0.0
334,2261,1.0,1,0.0
334,2286,1.0,1,0.0
334,2814,1.0,1,0.0
334,2836,1.0,1,0.0
334,2903,7.783640596221253,1,2400.0
350,151,1.0,1,0.0
350,367,1.0,1,0.0
350,439,1.0,1,0.0
350,542,1.0,1,0.0
353,113,1.0,1,0.0
353,298,1.0,1,0.0
353,334,1.0,1,0.0
353,392,1.0,1,0.0
353,484,1.0,1,0.0
353,579,1.0,1,0.0
353,830,1.0,1,0.0
353,904,1.0,1,0.0
353,932,1.0,1,0.0
353,1048,1.0,1,0.0
353,1168,1.0,1,0.0
353,2182,1.0,1,0.0
353,2261,1.0,1,0.0
353,2286,1.0,1,0.0
353,2814,1.0,1,0.0
353,2836,1.0,1,0.0
353,2903,1.0,1,0.0
356,1036,1.0,1,0.0
361,153,1.0,1,0.0
361,288,1.0,1,0.0
361,298,1.0,1,0.0
361,318,1.0,1,0.0
361,323,1.0,1,0.0
361,390,1.0,1,0.0
361,830,1.0,1,0.0
361,904,1.0,1,0.0
361,1350,1.0,1,0.0
361,1464,1.0,1,0.0
361,2182,1.0,1,0.0
361,2193,1.0,1,0.0
361,2236,1.0,1,0.0
361,2248,1.0,1,0.0
