src_id,dst_id,weight,equity_change_link_cnt
205,2225,1.5912739418064292,1
500,863,1.6975037333023346,1
687,1486,2.057962510002712,1
863,500,1.6975037333023346,1
863,2157,1.0331844833456545,1
1486,687,2.057962510002712,1
2157,863,1.0331844833456545,1
2182,2240,0.6981347220709844,1
2225,205,1.5912739418064292,1
2240,2182,0.6981347220709844,1
2783,3707,5.5585254619990625,2
3707,2783,5.5585254619990625,2
