src_id,dst_id,weight,equity_link_cnt
50,852,1.5844,2
94,96,1.6408,4
96,94,1.6408,4
96,2331,1.6445,4
122,998,1.0,1
291,1423,0.022400000000000003,1
485,1113,0.0605,1
852,50,1.5844,2
998,122,1.0,1
1077,3368,0.2729,1
1113,485,0.0605,1
1168,2255,0.03,3
1423,291,0.022400000000000003,1
1498,2356,1.0,1
1549,2722,1.0,1
2150,2358,0.03,3
2182,2240,0.01,1
2240,2182,0.01,1
2255,1168,0.03,3
2331,96,1.6445,4
2356,1498,1.0,1
2358,2150,0.03,3
2722,1549,1.0,1
3368,1077,0.2729,1
