src_id,dst_id,weight,corr_raw,common_days,market_link_cnt
97,134,0.49190208315849304,0.49190208315849304,238,1
97,152,0.4936007261276245,0.4936007261276245,237,1
97,186,0.5201478004455566,0.5201478004455566,239,1
97,238,0.5138705372810364,0.5138705372810364,239,1
97,263,0.5334639549255371,0.5334639549255371,239,1
97,310,0.4951268136501312,0.4951268136501312,222,1
97,319,0.5078747272491455,0.5078747272491455,205,1
97,786,0.496621698141098,0.496621698141098,241,1
97,1004,0.5068392753601074,0.5068392753601074,90,1
97,2278,0.5075063109397888,0.5075063109397888,134,1
98,104,0.6270344257354736,0.6270344257354736,239,1
98,134,0.5994855761528015,0.5994855761528015,238,1
98,197,0.5825190544128418,0.5825190544128418,235,1
98,256,0.5775063037872314,0.5775063037872314,239,1
98,259,0.6326835751533508,0.6326835751533508,239,1
98,304,0.5881671905517578,0.5881671905517578,236,1
98,326,0.5714300274848938,0.5714300274848938,203,1
98,380,0.6701927185058594,0.6701927185058594,80,1
98,788,0.5852214097976685,0.5852214097976685,240,1
98,853,0.5873529314994812,0.5873529314994812,219,1
99,159,0.6092156171798706,0.6092156171798706,235,1
99,186,0.6162863969802856,0.6162863969802856,234,1
99,377,0.6076892018318176,0.6076892018318176,89,1
99,380,0.6314562559127808,0.6314562559127808,80,1
99,786,0.6148669719696045,0.6148669719696045,236,1
99,972,0.6109605431556702,0.6109605431556702,143,1
99,980,0.6336629390716553,0.6336629390716553,130,1
99,984,0.6160340309143066,0.6160340309143066,124,1
99,995,0.6239650249481201,0.6239650249481201,101,1
99,996,0.63093501329422,0.63093501329422,99,1
100,104,0.6575014591217041,0.6575014591217041,236,1
100,134,0.6492171287536621,0.6492171287536621,235,1
100,161,0.6475475430488586,0.6475475430488586,237,1
100,360,0.6469250917434692,0.6469250917434692,126,1
100,375,0.6456623077392578,0.6456623077392578,93,1
100,786,0.6504206657409668,0.6504206657409668,238,1
100,857,0.6448560953140259,0.6448560953140259,235,1
100,941,0.6720232367515564,0.6720232367515564,187,1
100,2278,0.6642476320266724,0.6642476320266724,133,1
100,2286,0.6390044093132019,0.6390044093132019,236,1
101,104,0.6322092413902283,0.6322092413902283,236,1
101,162,0.6429325938224792,0.6429325938224792,235,1
101,186,0.668586015701294,0.668586015701294,236,1
101,326,0.6201475858688354,0.6201475858688354,201,1
101,346,0.6418904662132263,0.6418904662132263,159,1
101,358,0.6574075222015381,0.6574075222015381,129,1
101,375,0.6177080273628235,0.6177080273628235,92,1
101,786,0.6459500193595886,0.6459500193595886,238,1
101,847,0.6433904767036438,0.6433904767036438,236,1
101,923,0.6248683333396912,0.6248683333396912,211,1
102,259,0.5731809735298157,0.5731809735298157,235,1
102,331,0.5717786550521851,0.5717786550521851,195,1
102,377,0.5622360110282898,0.5622360110282898,91,1
102,380,0.586333155632019,0.586333155632019,81,1
102,956,0.5692012906074524,0.5692012906074524,169,1
102,965,0.5544746518135071,0.5544746518135071,152,1
102,970,0.5515347123146057,0.5515347123146057,145,1
102,979,0.5678907632827759,0.5678907632827759,129,1
102,988,0.5519527792930603,0.5519527792930603,115,1
102,1005,0.5681877136230469,0.5681877136230469,83,1
