src_id,dst_id,weight,shared_nonlisted_target_cnt,shared_nonlisted_target_amt_sum
103,121,1.0,1,0.0
103,153,1.0,1,0.0
103,166,1.0,1,0.0
103,353,1.0,1,0.0
103,377,1.0,1,0.0
103,405,1.0,1,0.0
103,423,1.0,1,0.0
103,424,1.0,1,0.0
103,473,1.0,1,0.0
103,485,1.0,1,0.0
103,1044,1.0,1,0.0
103,1120,1.0,1,0.0
103,1127,1.0,1,0.0
103,1168,1.0,1,0.0
103,1310,1.0,1,0.0
103,2228,1.0,1,0.0
103,2261,1.0,1,0.0
103,2286,1.0,1,0.0
103,2297,1.0,1,0.0
103,2460,1.0,1,0.0
103,2732,1.0,1,0.0
103,2737,1.0,1,0.0
103,2853,1.0,1,0.0
105,1040,6.695798917058491,1,808.0
121,103,1.0,1,0.0
121,153,1.0,1,0.0
121,166,1.0,1,0.0
121,353,1.0,1,0.0
121,377,1.0,1,0.0
121,405,1.0,1,0.0
121,423,1.0,1,0.0
121,424,1.0,1,0.0
121,473,1.0,1,0.0
121,485,1.0,1,0.0
121,1044,1.0,1,0.0
121,1120,1.0,1,0.0
121,1127,1.0,1,0.0
121,1168,1.0,1,0.0
121,1310,1.0,1,0.0
121,2228,1.0,1,0.0
121,2261,1.0,1,0.0
121,2286,1.0,1,0.0
121,2297,1.0,1,0.0
121,2460,1.0,1,0.0
121,2732,1.0,1,0.0
121,2737,1.0,1,0.0
121,2853,1.0,1,0.0
151,439,1.0,1,0.0
151,504,1.0,1,0.0
151,1143,6.90875477931522,1,1000.0
151,1219,7.313886831633462,1,1500.0
153,103,1.0,1,0.0
153,121,1.0,1,0.0
153,166,1.0,1,0.0
153,198,1.0,1,0.0
153,256,1.0,1,0.0
153,296,1.0,1,0.0
153,334,1.0,1,0.0
153,353,1.0,1,0.0
153,377,1.0,1,0.0
153,405,1.0,1,0.0
153,423,1.0,1,0.0
153,424,1.0,1,0.0
153,473,1.0,1,0.0
153,485,1.0,1,0.0
153,510,1.0,1,0.0
153,830,1.0,1,0.0
153,1004,1.0,1,0.0
153,1040,1.0,1,0.0
153,1044,1.0,1,0.0
153,1120,1.0,1,0.0
153,1122,1.0,1,0.0
153,1127,1.0,1,0.0
153,1168,1.0,1,0.0
153,1310,1.0,1,0.0
153,2228,1.0,1,0.0
153,2242,1.0,1,0.0
153,2248,1.0,1,0.0
153,2261,1.0,1,0.0
153,2286,1.0,1,0.0
153,2297,8.294299608857235,1,4000.0
153,2333,1.0,1,0.0
153,2373,1.0,1,0.0
153,2460,1.0,1,0.0
153,2625,1.0,1,0.0
153,2732,1.0,1,0.0
153,2737,1.0,1,0.0
153,2770,1.0,1,0.0
153,2853,1.0,1,0.0
154,222,1.0,1,0.0
154,361,1.0,1,0.0
154,374,1.0,1,0.0
154,1009,1.0,1,0.0
