src_id,dst_id,weight,corr_raw,common_days,market_link_cnt
1,112,0.4272543489933014,0.4272543489933014,235,1
1,250,0.3641192615032196,0.3641192615032196,219,1
1,395,0.3537854850292206,0.3537854850292206,236,1
1,430,0.37863025069236755,0.37863025069236755,221,1
1,2207,0.35389405488967896,0.35389405488967896,235,1
1,2259,0.36521050333976746,0.36521050333976746,236,1
1,2334,0.39939749240875244,0.39939749240875244,236,1
97,233,0.39501580595970154,0.39501580595970154,165,1
97,237,0.4289543330669403,0.4289543330669403,179,1
97,382,0.40480417013168335,0.40480417013168335,179,1
97,445,0.4241618812084198,0.4241618812084198,169,1
97,459,0.42825934290885925,0.42825934290885925,170,1
97,463,0.3914594352245331,0.3914594352245331,179,1
97,804,0.42140835523605347,0.42140835523605347,91,1
97,1040,0.4024967551231384,0.4024967551231384,178,1
97,1079,0.4488353133201599,0.4488353133201599,139,1
97,1097,0.43158432841300964,0.43158432841300964,96,1
98,174,0.4899778366088867,0.4899778366088867,218,1
98,421,0.48972731828689575,0.48972731828689575,186,1
98,446,0.5136496424674988,0.5136496424674988,161,1
98,461,0.47660043835639954,0.47660043835639954,217,1
98,836,0.48936760425567627,0.48936760425567627,117,1
98,856,0.5301839113235474,0.5301839113235474,141,1
98,864,0.5027628540992737,0.5027628540992737,201,1
98,1058,0.48777928948402405,0.48777928948402405,152,1
98,1097,0.478022962808609,0.478022962808609,133,1
98,2621,0.48380419611930847,0.48380419611930847,219,1
99,111,0.4910489618778229,0.4910489618778229,145,1
99,137,0.5001383423805237,0.5001383423805237,207,1
99,149,0.5304343700408936,0.5304343700408936,182,1
99,217,0.4959969222545624,0.4959969222545624,174,1
99,311,0.5122383236885071,0.5122383236885071,207,1
99,437,0.4944409132003784,0.4944409132003784,207,1
99,799,0.5091671347618103,0.5091671347618103,205,1
99,977,0.594612717628479,0.594612717628479,147,1
99,978,0.5271366238594055,0.5271366238594055,207,1
99,1077,0.510547935962677,0.510547935962677,207,1
100,105,0.4213952124118805,0.4213952124118805,190,1
100,232,0.4050208628177643,0.4050208628177643,223,1
100,237,0.42797887325286865,0.42797887325286865,230,1
100,331,0.4046063721179962,0.4046063721179962,161,1
100,387,0.40997788310050964,0.40997788310050964,230,1
100,414,0.4235144257545471,0.4235144257545471,100,1
100,430,0.4133741557598114,0.4133741557598114,225,1
100,788,0.4203813374042511,0.4203813374042511,173,1
100,2227,0.40850967168807983,0.40850967168807983,230,1
100,2253,0.40678834915161133,0.40678834915161133,230,1
101,174,0.5691107511520386,0.5691107511520386,217,1
101,188,0.5164474844932556,0.5164474844932556,236,1
101,216,0.5161321759223938,0.5161321759223938,236,1
101,327,0.5066356062889099,0.5066356062889099,170,1
101,347,0.5467804670333862,0.5467804670333862,232,1
101,387,0.500996470451355,0.500996470451355,236,1
101,390,0.5245355367660522,0.5245355367660522,236,1
101,437,0.5262319445610046,0.5262319445610046,236,1
101,986,0.5131794214248657,0.5131794214248657,233,1
101,1067,0.5090615153312683,0.5090615153312683,236,1
102,271,0.5450796484947205,0.5450796484947205,245,1
102,294,0.5419843792915344,0.5419843792915344,218,1
102,347,0.5593339204788208,0.5593339204788208,241,1
102,454,0.5421138405799866,0.5421138405799866,243,1
102,455,0.5497089624404907,0.5497089624404907,196,1
102,867,0.5528168082237244,0.5528168082237244,245,1
102,885,0.5522183775901794,0.5522183775901794,219,1
102,926,0.5411527156829834,0.5411527156829834,229,1
102,933,0.5412584543228149,0.5412584543228149,242,1
102,1017,0.5577497482299805,0.5577497482299805,244,1
103,197,0.5409181118011475,0.5409181118011475,222,1
103,414,0.5605921745300293,0.5605921745300293,98,1
103,430,0.5523310303688049,0.5523310303688049,222,1
103,865,0.54580157995224,0.54580157995224,217,1
103,899,0.5473686456680298,0.5473686456680298,222,1
103,930,0.542522132396698,0.542522132396698,177,1
103,1066,0.5394319891929626,0.5394319891929626,131,1
103,1067,0.5828359723091125,0.5828359723091125,222,1
103,1079,0.5726926922798157,0.5726926922798157,177,1
103,1097,0.6043688654899597,0.6043688654899597,131,1
104,123,0.5928544998168945,0.5928544998168945,245,1
104,149,0.5667252540588379,0.5667252540588379,220,1
104,174,0.576175332069397,0.576175332069397,226,1
104,188,0.594154417514801,0.594154417514801,245,1
104,262,0.6017604470252991,0.6017604470252991,245,1
104,387,0.5934662818908691,0.5934662818908691,245,1
104,430,0.6000850796699524,0.6000850796699524,226,1
104,441,0.5789601802825928,0.5789601802825928,245,1
104,885,0.6026226878166199,0.6026226878166199,219,1
104,1067,0.5729556679725647,0.5729556679725647,245,1
105,171,0.5464799404144287,0.5464799404144287,204,1
105,414,0.508937418460846,0.508937418460846,100,1
105,430,0.4983211159706116,0.4983211159706116,186,1
105,442,0.4922594428062439,0.4922594428062439,146,1
105,859,0.5825018286705017,0.5825018286705017,124,1
105,867,0.49199938774108887,0.49199938774108887,204,1
105,900,0.509722113609314,0.509722113609314,170,1
105,1066,0.6578249335289001,0.6578249335289001,126,1
105,1079,0.49985289573669434,0.49985289573669434,145,1
105,1097,0.5935503244400024,0.5935503244400024,126,1
106,136,0.46386533975601196,0.46386533975601196,244,1
106,178,0.4612019658088684,0.4612019658088684,245,1
106,179,0.5063316226005554,0.5063316226005554,169,1
106,191,0.4590812027454376,0.4590812027454376,236,1
106,233,0.4946945309638977,0.4946945309638977,230,1
106,375,0.45023271441459656,0.45023271441459656,187,1
106,885,0.4686177372932434,0.4686177372932434,219,1
106,924,0.489237517118454,0.489237517118454,245,1
106,1046,0.5187304019927979,0.5187304019927979,152,1
106,1097,0.48745352029800415,0.48745352029800415,133,1
107,796,0.568088173866272,0.568088173866272,245,1
107,867,0.5932500958442688,0.5932500958442688,245,1
107,885,0.5342481732368469,0.5342481732368469,219,1
107,986,0.5384796857833862,0.5384796857833862,242,1
107,987,0.5320226550102234,0.5320226550102234,245,1
107,1006,0.5555663108825684,0.5555663108825684,245,1
107,1066,0.5380593538284302,0.5380593538284302,133,1
107,1087,0.5395008325576782,0.5395008325576782,245,1
107,1097,0.5453354716300964,0.5453354716300964,133,1
107,2621,0.5468875169754028,0.5468875169754028,245,1
108,151,0.5611103177070618,0.5611103177070618,188,1
108,161,0.5736561417579651,0.5736561417579651,225,1
108,174,0.5600610375404358,0.5600610375404358,206,1
108,196,0.5899420380592346,0.5899420380592346,225,1
108,387,0.5831522345542908,0.5831522345542908,225,1
108,430,0.5699480175971985,0.5699480175971985,206,1
108,437,0.5640610456466675,0.5640610456466675,225,1
108,885,0.5870438814163208,0.5870438814163208,199,1
108,1046,0.5718010663986206,0.5718010663986206,137,1
108,2266,0.6276981830596924,0.6276981830596924,225,1
109,156,0.4189784526824951,0.4189784526824951,175,1
109,181,0.4266173541545868,0.4266173541545868,135,1
109,239,0.4074823558330536,0.4074823558330536,184,1
109,260,0.44041311740875244,0.44041311740875244,177,1
109,264,0.4564342796802521,0.4564342796802521,179,1
109,424,0.41250425577163696,0.41250425577163696,136,1
109,834,0.4075789451599121,0.4075789451599121,158,1
109,971,0.46314048767089844,0.46314048767089844,139,1
109,1076,0.40345221757888794,0.40345221757888794,174,1
109,2341,0.40241047739982605,0.40241047739982605,184,1
110,123,0.47321799397468567,0.47321799397468567,245,1
110,147,0.4641512930393219,0.4641512930393219,245,1
110,203,0.4634069800376892,0.4634069800376892,245,1
110,210,0.5027751922607422,0.5027751922607422,215,1
110,262,0.46008217334747314,0.46008217334747314,245,1
110,331,0.4736689627170563,0.4736689627170563,176,1
110,365,0.46627750992774963,0.46627750992774963,245,1
110,441,0.48383158445358276,0.48383158445358276,245,1
110,885,0.5050206780433655,0.5050206780433655,219,1
110,2248,0.46121111512184143,0.46121111512184143,245,1
111,325,0.5665034651756287,0.5665034651756287,145,1
111,389,0.67140793800354,0.67140793800354,106,1
111,412,0.5253139734268188,0.5253139734268188,145,1
111,430,0.5586297512054443,0.5586297512054443,143,1
111,437,0.5315808653831482,0.5315808653831482,152,1
111,444,0.6479690074920654,0.6479690074920654,152,1
111,460,0.5449583530426025,0.5449583530426025,140,1
111,1079,0.5122342109680176,0.5122342109680176,148,1
111,2180,0.5296750068664551,0.5296750068664551,152,1
111,2232,0.5027802586555481,0.5027802586555481,147,1
112,1,0.4272543489933014,0.4272543489933014,235,1
